,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp
284,2,Vélo de nuit,5463.1,559,1666,6.8,Ride,Ride,10.0,7024645351,2022-04-22T21:07:31Z,2022-04-22T23:07:31Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[50.62828562222421, 3.064623959362507]","[50.623321859166026, 3.0643620248883963]",9.773,7.514,False,False,False,27.6,20.7,7476716436.0,7476716436,d5d2401a-f929-42e2-9fd8-e4fd0f3984f6-activity.fit,False,0,0,False,45535233,1,a7024645351,qt_tHgsuQe@f@c@|@WdA{@rAocBrMsCwBZG@ISEG@H@?j@BLR^lPqBfu@on@fG`IFZf@hAXx@VdANZd@p@NZvOxV\cAx@{ABKh@mA,2,
285,2,Sortie à vélo l'après-midi,9407.3,1157,1190,30.0,Ride,Ride,,7023032553,2022-04-22T14:31:21Z,2022-04-22T16:31:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,2,0,1,0,False,False,False,False,everyone,False,,"[50.70933745242655, 3.140576994046569]","[50.64105033874512, 3.067872114479542]",8.131,12.747,False,False,False,52.2,18.8,7474966272.0,7474966272,garmin_push_8685919402,False,0,0,False,45535233,1,a7023032553,utntHm`eR`CcDhBsBXFrAlCr@fBrCdG~@~AlAdCvAbC`BrBfB~AbB`ArC`AtCt@fAn@r@h@bA~@zEtExGhH|AjBlBjCvBzC~AfCrFdInKxNlJzM~IdN`MpPtDtFdB~BdApApBxCbArAnAvA~DxFvCjEhHrJdAnAvDjFnDtE|AtBdJxLvBdCjAlAtAhAlD~BjBdAjB`AfE|ApBf@fGfAlANrDz@j@XxC`@hA^`A`Ah@rAF@FHhAfD`EhKz@pBj@fBvDzJrH|L`@|@TV`@j@~AlCdAxAtAfCRd@tBbDlArBj@lA|@xAhC~Dh@p@|@pAz@tAdBxClB|CrE~HfDhFdBrCtAfCjBtBxHdIb@`@b@h@jFxFdBfCzAdBhDhDvBfBb@Xl@n@vCxDr@n@hBhBlDfE,2,14.0
286,2,Course à pied le midi,5609.1,1952,1969,31.0,Run,Run,,7022269676,2022-04-22T10:17:00Z,2022-04-22T12:17:00Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,2,0,False,False,False,False,everyone,False,,"[50.70972469635308, 3.140737172216177]","[50.70676336996257, 3.142167879268527]",2.874,5.025,False,False,False,68.0,45.2,7474137195.0,7474137195,stripped_health_data_45535233_1650628578.fit,True,0,0,False,45535233,1,a7022269676,ewntHm_eRpAiAtAmBf@k@b@q@LKLW?IUoAGe@Sc@]c@cAsB]c@a@aAUq@q@kAa@_AQ[u@cBw@uAqAoCSWk@_AkAiCKa@Uc@Y][{@o@}@CQTe@Ns@j@m@LSBILEAETk@VMp@i@^W`@MV_@l@o@jAy@vBoBXa@Rm@`@s@Ha@Aq@OMu@MUCAICCDBEJBLCF[NgARw@Fa@Ae@K[@s@Eo@MaA]}ASaCq@kBSm@AyAHmAJeBDu@FoADGDDNLHb@Nd@C`@Bf@IhABh@Mp@G\Dj@?z@P\Dd@@hA\dEv@`@@b@CJB|@Zz@JXFb@@XGT?\Ib@Md@YjAa@xDy@r@L^Et@RpBJ`A?ZFf@Bf@A|@GdABj@C`APh@R~@bBDRTXXp@b@f@Zz@\pANZRTjAfAhAz@^^\b@FN`AtAb@x@vA~ACFE@UCIEEE?Ik@s@QMOBAB@RFR\l@DVk@jASh@Ad@IPED_@BU?_@MCE[EITs@p@]vAYl@YXW@SXYl@c@v@eBfCc@`@Q`@CJi@`A[l@IV@Lf@|AXh@h@rCJbAf@lANd@Nr@ATINMP_@XWd@_@b@_@Xu@`AoBpAw@jAY^eAJ,2,
287,2,Vélo du matin,10798.7,1682,1721,55.0,Ride,Ride,,7021324894,2022-04-22T06:22:56Z,2022-04-22T08:22:56Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,,"[50.646268324926496, 3.0615348927676678]","[50.70984891615808, 3.1411190517246723]",6.42,10.323,False,False,False,60.4,24.6,7473105543.0,7473105543,garmin_push_8683827678,False,0,0,False,45535233,1,a7021324894,kmbtHuauQTAHMAo@QaB_@wAG]YaAk@aAu@qCWe@_DeJWi@e@u@]u@[]yCgBy@m@EGCQ|@uAz@uAp@aAh@i@bAs@|Aq@tA[xAWrAEdAW~@m@x@y@PYDk@o@s@[IU]}@eAcFkH{@{AYo@Eq@DYAa@Sy@MSWYKEi@c@aDaD_AiA_A_AwAiAmAqAc@[KAiFaGw@o@w@w@mA}A_AcAe@u@OMGa@GKEg@Yg@{@eAYi@uAwBwA{AcAkAiCgEcCyDwBcE}CyE{AkCgBuCGMQq@GCc@g@o@cAm@iA{@oA}AyCc@o@wEeHaAkAqAqBiByCeAqB}AiCk@aBg@oBaAgCk@kBcC}FcCqGu@cBWg@ICWBSRC?I[a@aAi@w@gAu@k@Ig@EK}@O[mASoFu@qDs@eBY_GgBgAe@cAo@iEaCaEgD{AuAkAoAaDaEoAoB}CcEaFmGYWwDmFW_@_C}C]u@gAgAoA{AyCeE{H}KoB}C[_@]s@g@e@o@w@{@qAy@wAiBiCw@aAwAaC}BsCQS]w@]g@s@y@[g@yAoBcEiHmAyAg@q@o@iAcBqBy@iAcDcEuCgEcDgEiA{BsAmBoAmBqAgB_AiAaEoGwAeBcAuAu@{@]k@}@_A}CyCg@k@eDkCqBqBy@e@qDuAuBi@w@c@k@c@yBsBq@w@aAuAiAkBwAwB[Fc@[}@{A}AsCk@mAk@y@e@i@c@gAY@gAt@c@^cAjA_@l@uB`Cy@x@,2,7.0
288,2,Sortie à vélo l'après-midi,20315.6,3079,14042,64.0,Ride,Ride,,7019335961,2022-04-21T14:53:53Z,2022-04-21T16:53:53Z,(GMT+01:00) Europe/Paris,7200.0,,,,7,3,0,1,0,False,False,False,False,everyone,False,,"[50.709258411079645, 3.141232877969742]","[50.647440031170845, 3.0616053007543087]",6.598,11.419,False,False,False,51.2,14.0,7470961561.0,7470961561,garmin_push_8681654184,False,3,0,False,45535233,1,a7019335961,ssntHgbeR`EqEHCVNxDbH~BxEfDfGrBvCpArA`BjA`Br@vGrBfBtAvArAtL|LhCdDhFpHjHvK~MbRfNdSbCfD`AdAn@vAlDvEdPlUd@h@P`@v@jAxCzDbHbKlDrERb@tCxD~@dA`F`HzO|S|AnBbChCzApAbD`CvEhC|B~@vF|AlOfCr@\tDn@x@r@z@lBhA|CbGlOz@fCxDbKb@b@dGpJb@~@t@bAx@`BnE|Gx@~AdIvMfFrHjEtGxIfNdFfJdB~BnAjA`E|EnEzEhDnDjBxBnDjDjCtCXn@F`@|AxAhFnHbA|A@f@_@n@i@h@q@\mH|@kDAk@IKPsAn@eA~@cA|AgAtB@Pt@v@fBjAjEdORlA`AhD@PC`@ELi@h@iEvC{@jA_@v@c@|AKpAHhAXRfBRvToCT?Zp@ZDxBqBz@O`@WhE}Dx@cAr@_BJ]B[Ei@Qu@ZkAnAGNWKqDKeB_@aB{@BReCb@]bBcBXE~@c@z@o@hC}Bx@g@b@g@pAw@dA_@^@T^r@bBt@dCXb@h@Zx@I\WTYTo@Lu@p@mATk@`AyDz@qBZeAz@sBj@kBr@mAzAo@T[Nq@RkEFq@DGr@MnDgAlCqAhAe@bB_@~BiAj@HPEb@o@h@]zFmC`GgC|IcDnCi@Ra@Ji@HkADsCRcAf@w@Dk@Li@NUd@a@l@aBzAsCxAiDr@yAd@k@b@AN`@PtAHXJLf@Kf@c@\g@b@[j@q@HAJRLhA`@rB@N_@vAFf@T\VG\QNVVhATJnAtHr@[LUCw@Oy@aAoDGG[Bs@dAWLQScAoCIm@V}@D_@Es@a@sCIIUFiA|@i@n@[Xe@Ne@cDIQYIQNyCfFs@~A_AhB]\[jAsCzFKn@WrEHRRN?b@JhAoA|@SXI^X`Bd@|DDbCa@rZc@dSCPIJc@BoCO_IDmEIi@f@KbA?`CGx@ELaBzCyClG{@zAuBhEo@xAo@pBg@nAmBvDI@g@i@Wc@q@cB_HkU_BkEGQ[sCkCgGQWaA}@W?YZe@~@{@x@i@DWIc@g@k@aCsAaD_@g@GBYd@q@d@{BlAg@`@oBhBeAn@}BhBkBbBGLGr@AzATp@R`@^tAVhBLzA?VMJsA@Of@s@h@y@nC]f@_DbDuB`BcBnBuAnAeBFuAMiAHaAd@,2,16.0
289,2,Vélo du matin,10822.0,1680,1800,57.0,Ride,Ride,,7015925496,2022-04-21T05:31:07Z,2022-04-21T07:31:07Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,,"[50.64721011556685, 3.061622651293874]","[50.70967800915241, 3.1410049740225077]",6.442,9.293,False,False,False,65.2,29.8,7467271572.0,7467271572,garmin_push_8677728911,False,0,0,False,45535233,1,a7015925496,itbtH_cuQpDa@HK?ADATM[k@m@_B[o@m@}Be@}A_AoD_BuF}@gB{@oAmEaDEIAUlBmCVc@Z_@lAeAdAo@hBw@fA]l@Op@IvAIn@S^Wh@e@|@iA@IK[UMQSOCGCqCiDyEeHKUU]MY?i@JcAEg@s@aA}BmBoCwC_D{Cw@o@m@q@cBsBkBqB_AkAwA_Bi@u@eAgAq@aAc@s@i@a@II{C{DoBaDc@Y_@_Ac@{@yF_K}CgFa@[Ya@_BiDWM_@e@y@cBk@}@ESMWOKmBcD{@cAS[kBsDc@w@oAmB_ByCe@e@sAiBeDmFc@}@]YI]y@_BiAoCoC{HeBwDyCsIw@sBGKOGc@\u@cBOW]_@]UkBi@EEIs@OSk@McDi@wA[eHiAeAY{Be@sAe@uCsAyCgBeBoAaA}@a@Uw@s@sAwAkDeEsAqByDmFwDwE}@qAqD}EoAqAS]aEaGaBwB}GsJiF}H{AuBiAqAmAaBsByCm@gAcHgJuBkDwAkBmAmBqEeGkAcBi@{@yAoBkCqDeA_By@eAmE{Gg@}@sCyD_@m@iAeBeDaEcFeHk@_AoB}BqFkFaFiFmAeAy@o@sAm@}@YsA]WOq@UsAo@}@k@c@_@mBoBk@}@wB{Di@u@k@@UIUWiBaEcBiDaBoCQBIFYf@uBrBoCxC,2,6.0
290,2,Sortie à vélo l'après-midi,8746.1,1086,1220,27.0,Ride,Ride,,7013012108,2022-04-20T15:51:39Z,2022-04-20T17:51:39Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,2,0,1,0,False,False,False,False,everyone,False,,"[50.70969368331134, 3.1406092643737793]","[50.64176690764725, 3.070814749225974]",8.054,11.291,False,False,False,49.8,16.0,7464145853.0,7464145853,garmin_push_8674485972,False,1,0,False,45535233,1,a7013012108,svntHi~dR|CqDbBiB\g@NE^d@|AzCv@lA~@`BfAzBh@|@lDvGh@z@XZxAxAxAdAtBbAjGpBNHrA`A^\zC~CtHtHdDdErBrCfCrD`CpDhFtH|AlBfWt^hDvER^Pb@X`@vBjCdPnUh@|@t@fA^Xf@~@V^lL~Ox@rAxLdPbBdCzFzH|EhGtEfGhBtBrApAvDlCzA~@nCzAtFvBpBd@bCd@dIpAtBf@pBVjB\p@p@^z@|GpQhApCdA|CtCvHrSt[pAfChAlBzEpIJL^p@bBdCv@tAh@t@`AfA~@rA|@vA~@|Av@bB|BpEn@fAbAtAlD~FZn@HT^HpAzAJFr@v@LRnCpDLZfA`B`BjB\BVN`BnAx@dAtAzAJPj@h@|DfFvAbBLLjCpABB,2,16.0
291,2,Vélo du matin,10903.3,1649,1675,61.0,Ride,Ride,,7010672673,2022-04-20T05:57:58Z,2022-04-20T07:57:58Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,2,0,1,0,False,False,False,False,everyone,False,,"[50.64690903760493, 3.061446798965335]","[50.70979803800583, 3.141066748648882]",6.612,11.345,False,False,False,55.8,22.4,7461613274.0,7461613274,garmin_push_8671642173,False,0,0,False,45535233,1,a7010672673,isbtHwauQhB]lAGT_@Cg@s@sCUa@[iAi@{AuAiCgC{Hy@yBqAuBgC_BkAy@GYxCoE\_@p@i@bAq@`Bk@lBc@rC_@r@Sz@k@`BaBJWG]q@m@g@Kq@_AwBgCqDiFa@s@Mg@@KRc@@o@Sa@SQQ[m@w@I[c@o@kAoAy@u@}BeCaBaBYQ[a@]]MYWQ{AwAsAqBc@aAWYi@[iB}A{@eAUO_@g@s@q@m@u@oCuEuAkCgEmGsAyB{BmE{@uAcCwEO_@Ye@_@e@E?YGe@i@eAyAQWGYQIOM}AuCeAoA_B{C}@wAiCgDaAgAmAiBsDmGyCkFkAsCoBsF}@{BkCkH}@kCmA}CKGg@^CCI[i@sAc@s@q@o@OGyAWAGC_@Ua@w@OcAIeAO}KsBeAUsBk@{Ak@sDgBsD_Cy@m@}@w@]SgBaBoAsAqBgC_BcCgCoDsL_P{@cASSu@aAcEcGuKeOuFoIMO_@[sBgC{@uAaAuA}@aBgB}Bs@oAwAkBkCmEGK]Yu@aAo@qAkBsBqA_B}A{ByAyBgCkDaA{AqBoCcEoGiCqDq@cA}@iAw@mAqAaBy@_AS_@yHsKwBsCwA}AO[cDyCmAuAsCoC_BmAq@c@_A_@_@SsBg@mAc@cBaAa@e@eA}@y@_AsAwBeAoBYg@UQWGk@@c@[kByDu@mByBaEYYG?UJaB|A_FxF,2,7.0
292,2,Sortie à vélo l'après-midi,9185.2,1313,1458,25.0,Ride,Ride,,7007653473,2022-04-19T15:48:21Z,2022-04-19T17:48:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[50.70555176585913, 3.145088804885745]","[50.64083802513778, 3.067879155278206]",6.996,10.97,False,False,False,55.8,21.4,7458359049.0,7458359049,garmin_push_8668306440,False,0,0,False,45535233,1,a7007653473,icntH_vdRj@`AnAhCv@xAjAdBnAxApAdAlB~@fB`@~C|@hBbAhB|Af@^ZRv@l@nEdElApArBlBvChD~DrF~HrLrAjBfIpK`DjFnExGtAdBlD`Fx@bAn@tAxBtCfFlHhBzBhFhHv@z@F@DAAMEE?EDFJNb@hAN^pEpGz@fArEjGR`@bAvA|@lA~@bAFNZf@vC|DpDdFvEfGnIbL`C|CdCrCdB`Bl@XrBzAlBjAbB~@l@VrBv@dBl@tFlAlIjAdB^`C^~A`@r@t@Vl@`F~MdCjGx@fCdApClBvEjFxI~@vA`EhHrCbEz@~AZd@p@|@tAxBdAlBlBzCP\JZXVVZp@hAt@xAjAjBjAzBtBfDz@lAbBvCb@d@pAnBrBdDNJbCfErEdFpAlBv@x@`AnAlApAVHNGRF`@`@pAhB~@hAzB`C~C~DTBhC~DLBVWH?HDhAvAnBrCLJXNb@`@tD`Ef@b@tB`C,2,16.0
293,2,Vélo du matin,9921.1,1554,1570,55.0,Ride,Ride,,7005330237,2022-04-19T05:52:37Z,2022-04-19T07:52:37Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[50.64730734564364, 3.069148678332567]","[50.70974824950099, 3.1410757172852755]",6.384,9.206,False,False,False,57.4,23.8,7455827510.0,7455827510,garmin_push_8665467366,False,0,0,False,45535233,1,a7005330237,_xbtHwuvQ~@_@vA_@fAQrAMdA[~BqBN_@KWc@e@[CMGWU{@eAuC{DqB_DIS_@m@EUEs@Fs@Eg@cAkAq@k@wByBoCaDcC_Co@s@[c@QKiBgB}BgC_AoAe@a@cAcAc@m@{@}@s@aAu@{@k@}@o@oAi@i@eBwCkAuA_AaBgEmIoAeBeAcBmA{AcAkBa@gASUmBeD_@e@Kc@]YyAwCYUcAuAsAcCsB_DkAqBm@kAi@q@q@u@s@cAqCwEQg@k@y@KKWs@m@oAu@gB}A{EoEsKsBwFu@mBMGWNMNGESi@m@oAk@o@e@YQGoAQCq@IQQKwAWeC]sGmAkBYoBe@kBk@sAk@}C_B_BaA_BkAiBwAuBoBiBqBmA}Aw@cAmAqBgA}AqA{A{AoBaCuCi@}@yCkEs@q@}@iA}BeDqIqLmEoG_@o@}CoEgC}CeFoHeAqAo@iAwBwC{BsDsAcB{AyBeAsAkEgG{@uAy@eAqAmBqAcBgEkGgBwCoAcBSSUg@qBoCUa@wHaK}@mAq@gAmCoDaCqC}AyAyF}FkAcAuAuAaCgAwDkAeAe@oBuAuBkBW_@eC_Fq@eAMGo@Ha@OiBwD{@aBoBeEWc@SOCB[^qAhAwEpF,2,5.0
294,2,Sortie à vélo le soir,39473.6,5799,8639,153.0,Ride,Ride,10.0,6987501306,2022-04-15T16:24:26Z,2022-04-15T18:24:26Z,(GMT+01:00) Europe/Paris,7200.0,,,,10,4,2,1,0,False,False,False,False,everyone,False,,"[50.63954637385905, 3.069599624723196]","[50.75652471743524, 2.785873794928193]",6.807,11.152,False,False,False,73.2,12.6,7436377510.0,7436377510,garmin_push_8645324814,False,2,1,False,45535233,1,a6987501306,k~`tHcovQ`ANZMp@cAf@aBXDf@j@pC`HnAhFtBdFpE`Or@rCvAtCf@`@xAiB\_Ar@{@xCqG|@]lDE|ZfAjFh@|EBoY{A{M]M`AeB|CwFjMe@l@qGfNa@nAOhAiCfFqCpGw@XwFa@J?q@bCsAhDaFfJk@rBk@t@}Ar@[G}CqE}@s@uA]_Gb@_J^i@b@uGfJgL|MqB`A_Ef@gAQUTw@~@Kb@zBbI_@hAUzBUbAaEfHaG|D{B|BNlA|FtRmE`QCbAaDbWSRSr@iBbKa@jAy@nAcDbDuA|BDt@`BxA@ZmH`L{B`FgGpHUhAWpDWhA}CzFiCzBcDr@{Ar@EZD^bDtOGt@aXvK}A|@aBvAqA`BmErI}@hAwAdAwD`Am[fTkDlCgAn@eF`BuBtAmE`FcIxHsJzL_A^cD~FeAAqAhBcEImAu@{AyBw@[SHuAnEoBrEgFtKYhAYlDSx@uEnLcDhHiKnNe@FyAoAyBmDnC`EpA|@h@WnDcFb@e@VIjIvPdAhDrArCpDzFOd@aDxBqArA?lDq@tLwBhUe@zCi@zA}CdFD`@V\bFlG`Av@El@aPxWcGlIiB|HoAjIi@|AcAnBeBnE?h@b@dBf@vEpBnC`@tAd@vEt@|C`EzIhLrO@jAmAnEeF|M_B~CkA|A{C~AoG_NwIwPUDYf@aEtLm@?k`@oVcAmA}EmMwDxCuQ|UmDbGmMt[aA^oAUa@d@_AfDGnE_El_@kA~Oe@lCkHnWo@jDwLrJsQzOwCpBuIvIoTlRoBtAaCq@mG_DmNaIsFuD}G}FiHqIwFoI{I}NwEsJoCmEW_Ac@ZT~JCl@M@UyCY}@{EsH_BiBsGwFeFsD_C`JoO~Tu@tAiHxJaArBgEhVMlB?bAdFz^fGpWf@rC^tJ@lB]bHz@dKNfDR`Up@pBbFnH\~AhB|MiArR}CfREh^UvAaBvD[xAFdArCnIPfBnBre@]pXQjBeAnFkCZnASd@FB^qEfUeArBgFfH[tARxQNzEfLxq@PlBGxAa@tAeAfBkEfF@h@`EpZzA`HJvD`ChKq@dBfErMWd@q@d@iCpAuEzAo@l@bBxGlNtf@pAdHnGvTbBjHzBnG`DhUv@`ICr@W`AeGhMWhA_@fD_AlNk@fSQf@qBb@aDSmBHyE|BkB`B}DoB_JbF{CfAdEcBnHgEb@FlDrBbB`Bp@lAfHtS~AdHr@zFw@`@yB^yDeAuKeAwFx@{Bt@_QfOy@?,2,12.0
295,2,Sortie à vélo l'après-midi,10362.9,1451,1705,32.0,Ride,Ride,,6986153700,2022-04-15T14:39:31Z,2022-04-15T16:39:31Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,3,0,1,0,False,False,False,False,everyone,False,,"[50.709061939269304, 3.141514677554369]","[50.647975048050284, 3.0617213901132345]",7.142,12.182,False,False,False,51.8,18.4,7434913845.0,7434913845,garmin_push_8643833895,False,0,0,False,45535233,1,a6986153700,wrntHkceRjD{DFEP@^j@nCbFhA`Cx@jBnDzGbAbBnA~AnAhA~A~@hC`AdEjA^Rh@^Z\p@h@hFtFzB|B~AdBhBvBjFlHxCnEfDtEjAdBbDfExQxW~GrJ`BlCvAbBrAjBnJfNfBbCdA~AdApANZn@`ArAhBv@`AxAvBtC|D`AxAR\nCrDx@z@LDHFd@jAT\|BtChFnH|BvCjMvPpD~DlAhAt@d@fBnAbBdAtBhAlBr@zCbAlBd@xJbBh@HzAXx@RvDf@j@ZRPPX~@|BxDlKnC|Gp@nBvCxHr@zAj@|@zBxDxAvBZ\JPJ^FJX^xChFdAzAvBrD`CpD|DzG~AdCzEdHbDpFfDnGv@nA^b@zAvBrA~AnAdCTLnAlAvEpFdE~Fd@f@H@|@x@vIrJbAfAtDlEFPI`@Sj@oArFYr@[h@aA`AuAzA_@Xo@GaEm@S?MPo@nDm@|Df@~@n@j@p@b@`@D?CDRv@t@vBvADT?d@N`@tC|JNl@D^jAdE@`@ENOTkClB,2,17.0
296,2,Vélo du matin,10514.4,1640,1754,54.0,Ride,Ride,,6983694530,2022-04-15T05:47:37Z,2022-04-15T07:47:37Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,,"[50.64444928430021, 3.0625622626394033]","[50.70978797972202, 3.141076974570751]",6.411,9.102,False,False,False,52.6,18.6,7432252631.0,7432252631,garmin_push_8640979985,False,0,0,False,45535233,1,a6983694530,qwbtHw|uQ_@mAmA}Be@o@sA_AmBiAOg@AGDMlAcBh@aAx@_At@m@jAw@XM`@QfA[nAg@fAOzAOTIhAw@z@}@LWAMq@o@GA?BQGoA}A{@iAaA{AgDmE]m@Iw@NaAIi@sBgC}@q@sAyAsAmAaDoDa@[Wa@w@_@s@cAc@e@eAsAg@c@e@w@kAgAeAuAg@c@cBkBaAqAk@y@q@kAiCcEgAiAi@kA}@uAgDyFoDyFU[][IMqGmLKg@KGGG_B_Di@e@[]oDqGsDmG}@i@MQu@}AwCgFeAaBo@kAWg@u@oB{BmGg@gA_DqIaAuCe@cAWu@k@b@A?Q[a@gAq@iA_@a@UOu@Uq@MQGCg@SWmGoAkHiAeDw@eCy@_DuAcBcAcBoAaFeE_BcB}AmBwGgJcLkO{BkCuAwB}NoSiGeJUc@m@k@kA{AmCuDm@eAeCgDm@gAcAmAmBsCkAmBi@o@cBgCq@u@iBcCiCoDwE_H_BwBqEwGeNyRuAiB}FgIaD{DyCuCcDkDm@o@_@m@o@a@s@q@o@a@gAg@kFcBcAc@oAy@{AuAo@s@oBqDo@oAe@w@SKo@@e@YmF{K{@yAQMSH{C|CwDbF,2,6.0
297,2,Course à pied le soir,4503.4,1667,1692,5.2,Run,Run,0.0,6979114421,2022-04-13T17:19:05Z,2022-04-13T19:19:05Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,3,0,1,0,False,False,False,False,everyone,False,,"[50.64737683162093, 3.0605418886989355]","[50.644777435809374, 3.0508572701364756]",2.702,4.488,False,False,False,25.2,20.0,7427300262.0,7427300262,57965b98-e45b-4360-8215-23059f2e4d5a-activity.fit,False,0,0,False,45535233,1,a6979114421,uybtH}usQFTP~@~@bE`@|Bz@vDT|Ad@vBNZLRBF@RKpA?RDJALV\LHLDCFBK|@kAFKZUt@uAlB}BfAyAHM@MB??BKVyAfB_@^gAtAFAb@c@Ze@~@gAp@gAPMb@QzBOrACrCOtAEpAKz@Cd@Bf@Pj@`@d@d@x@nAp@~A|@vDXrAT|APj@Hn@P~@^fDHb@`@nEh@|ENjCDpAEnBQtCm@hDk@pB[p@GHk@LiAFqA@]FQ@OEB?B?KLg@Le@r@_@|@]vAUZODM?a@Oy@_@[GY@]Ve@p@k@l@MR]t@[`@]ZMHI?IEIMWaA_@qB]mCIUMWUYwBsAMKOSI[Iq@ImCIq@i@eA]c@_@[[e@,2,
298,2,Sortie à vélo le soir,10309.8,1372,1613,27.0,Ride,Ride,,6976311103,2022-04-13T16:40:08Z,2022-04-13T18:40:08Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,2,0,1,0,False,False,False,False,everyone,False,,"[50.70923577994108, 3.141024336218834]","[50.64757648855448, 3.0616657342761755]",7.514,11.838,False,False,False,50.6,14.2,7424261399.0,7424261399,garmin_push_8632689176,False,0,0,False,45535233,1,a6976311103,itntHo`eRlD_E`@[RIVRjDzGnDjF|@|AjA~BlAnBnAvAbBxAfB~@rAf@|C|@dAb@n@b@|@r@xFrFrFzF`CvCfFhH`AtAn@dA^f@~CzErD|EtBxC~K~O|A`C~FhIdBhC`JbMrErGzArBlBrC~@jAh@`AzBzChCxDjDtE\d@Zl@r[|b@xBrCvDbFlAxA|A~A`BrApEzCnCzAvAn@zAh@lBj@jE`AhDn@LDvCb@`AP\Lz@L`AX`AJbAZb@d@P^|BhGhFtMbC~Gr@nB|@tBrEnHzAzC~AzBd@x@N\RZ~AzBjAjBjAtBdA|AfHvL^MvAhClAtBx@nAnBlDlGxKvDbFbBvCH^F@V`@f@`@xB|Bl@h@fBxBn@bAp@x@`BfBjDlDpAzArAhB`@d@|C|ChAxAp@bA`@VTXf@z@x@x@fBpChAxA|BbD?b@EHg@l@QPs@^wCb@mDZgAIkAHu@?OCORaA`@kA~@eAxAqAjCLRbA~@nAx@HHf@hBZt@f@fBlDnMF`@?RUf@w@h@,2,15.0
299,2,Sortie à vélo le midi,3968.0,681,681,20.0,Ride,Ride,,6974406258,2022-04-13T10:23:15Z,2022-04-13T12:23:15Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[50.734399259090424, 3.153029317036271]","[50.709798373281956, 3.1411301158368587]",5.827,9.545,False,False,False,46.4,31.0,7422200676.0,7422200676,garmin_push_8630425584,False,0,0,False,45535233,1,a6974406258,gzstHqkfRr@f@~@|@^R|AnANI\@n@d@d@f@nC`CPAHOTq@f@oBFE\MfAGnBkAtBu@FETYd@cAp@cBNSZSf@IH@THT@XOd@yAd@kBp@iBl@kAX@p@r@~AfAjCtCL@PXnBbCjAvAp@r@TH~@@dAJLAj@a@r@Wv@IlA~AXXlBlA|Ar@t@n@~B~@rDfBLHx@b@bBv@l@LLFn@x@r@xArAbCjFjN`@LNRPCVc@~@mA,2,12.0
